age,income,debt_to_income_ratio,credit_utilization,payment_delinquencies,late_payments_30d,late_payments_90d,credit_history_length,number_of_credit_cards,total_debt,employment_length,credit_risk
66,36250.303715063535,13.86931558085507,60.58390631577849,0,0,0,17.86243630162015,4,4128.298811004652,16.53265226053695,0
43,18875.088299143536,32.02875143259757,74.81536034019217,0,1,0,11.807976067893668,2,5868.81859550522,0.0,1
45,40071.27164928987,48.156944302448785,28.475995445811485,2,0,0,14.969323750892903,0,18119.40878752543,5.598736292290392,1
55,23378.517530866684,59.671724955652785,18.93617774021067,1,0,0,23.45602641356264,7,12813.004302005258,9.133451291846393,1
48,22172.674072197537,14.017554219581266,29.593168980016532,0,1,1,19.92562073698327,3,3623.572744938428,5.306180816844806,0
59,51356.52383932873,12.725729956061196,89.80123353087556,1,1,0,8.009522586963858,2,6039.107598712873,0.0,1
49,15000.0,38.16841660676501,36.43671069138203,0,0,0,17.7094693908532,1,5417.041698466741,8.35400482160724,0
35,15000.0,52.99107238588214,27.112559476106185,1,0,0,8.777655292456066,4,7660.420847641001,5.857482477719237,1
50,36880.29602325171,13.34781892887054,47.07201981638157,0,0,0,10.914129625539626,4,4600.758476234208,0.0,0
27,35673.13519252039,35.134405333862894,49.99997728544901,1,0,0,32.920047157955466,0,13335.750380415617,3.6459837646258615,1
46,47802.999216773926,0.6103560023499223,48.11005298015889,0,0,0,27.303353377759578,3,342.3563852684324,11.730751687169692,0
44,162784.14050938486,44.25541023903986,68.96717425710209,1,1,0,23.567200835230416,3,59298.33270420035,6.253576583671088,1
41,39482.43738540225,56.49021782471515,48.73708311852823,0,0,0,8.248987568477393,4,18410.962915987882,0.0,1
43,58602.79790637216,7.596586657786783,25.92532322079944,0,2,0,16.13270934323356,3,5341.104634084743,6.669470418595148,0
18,16640.148714559247,40.98893126206484,14.457041874502885,1,0,0,11.540262277224238,2,7561.943097529258,21.370013522892933,1
36,67127.57086974414,35.73210090784216,59.96789807220539,1,0,0,24.30026114978157,0,22762.758780722663,10.72612531785574,1
46,23834.450377732894,32.870977267719645,60.16659703566085,0,0,0,14.429099535076816,5,7893.369615912552,4.6294881625846545,1
47,38450.872483888976,26.004301516386796,43.1676901567214,0,0,0,14.997080487383498,2,11106.9840136276,10.201866012351031,0
29,33286.96307104628,17.017951091862795,47.41962873252104,0,1,0,28.48734991312078,1,4755.94066930919,9.49819807286403,0
63,82982.03254069391,5.5814057254118,69.7381118245317,1,0,1,12.644818537672753,0,4327.757238232941,7.563395891915685,0
32,15000.0,40.06076934714456,45.35017430087951,0,0,0,0.0,2,6591.059431083988,0.0,1
59,15000.0,33.34946654485697,61.02109276141571,0,0,0,18.287861219709065,5,5299.952341297231,2.516284099961628,1
51,30615.259567855337,29.528361423256406,43.1239136583808,0,1,0,20.632836523837526,3,8687.080513927911,15.699881966210299,1
35,52829.4989291482,42.00447762136253,81.18938411925679,0,0,0,21.17653052980307,3,21296.741339890752,3.8674666253718275,1
71,41020.01923918971,7.969346397647816,46.87266727925227,1,1,0,18.059614267644385,3,3862.067521612123,5.996748365690408,0
27,97320.34967466502,63.212680163834975,33.9359318977386,0,0,0,25.057660445282053,1,68329.59397597388,26.316243895818918,1
58,51528.90232073747,57.37742936929037,37.878534367941356,0,1,0,21.1047944374169,1,35188.92863109864,0.0,1
60,23130.82296353983,8.705499850518208,43.85517725291251,0,0,1,19.425925195375225,4,2019.1985228575854,13.648263565299764,0
34,15000.0,27.153226618400623,37.786055414181504,0,1,0,11.627825989204416,1,4241.30276269532,0.0,1
65,30035.94808053769,71.5672755477098,37.42715348224681,0,0,0,0.0,5,23160.159427298408,10.48252583142042,1
41,82649.76019608963,44.647567906495524,42.10323719220233,0,2,0,12.992578345955442,4,35421.415440657634,9.071653881800225,1
49,26538.76501584671,47.9617574105083,78.69780914438603,0,0,0,33.58987645077133,3,12054.018655867625,7.395637302105749,1
48,37147.66559692954,30.231123081132992,40.565502988973115,0,0,0,13.187653353524475,7,9059.646095888165,14.340133480739933,0
42,50873.030193771454,27.839991953797117,54.14736363085355,0,0,0,17.936652099047787,4,13433.614600436042,3.702752979726233,0
57,16119.195382858767,28.668523889473484,31.327911542977667,0,0,0,9.525873362795949,2,4116.570646364224,22.336165645054052,0
56,59789.70197366747,19.27901283965856,53.483210306443674,0,2,1,21.914975449366295,6,10994.729338853518,8.930709108355378,0
18,134550.84441777106,29.82262490211057,80.72511983650023,0,0,0,14.376690371493092,4,38073.66566959336,8.524938793206179,1
64,31626.457707498128,43.838660125905506,67.79991956075044,0,1,0,20.789444965277053,4,12555.371304309541,14.068575008957048,1
20,15000.0,13.455883593555926,43.93638730875595,1,0,0,19.62127105455938,0,2292.5914390915027,4.27972556600285,0
60,34431.226489021305,34.388583234332934,52.34640129300009,0,0,0,12.996589920621467,3,14024.278867392382,8.152663178552716,1
61,15000.0,26.109401970917208,82.37465623052435,0,0,0,19.677971926725284,2,3977.032395685343,9.965695685406246,1
28,47549.312584497726,46.055298081584226,67.93651695943888,0,0,0,21.88936818410817,3,25297.762686493767,10.244720575392051,1
38,52146.87326786831,10.032933146440586,52.66272995178941,0,1,0,0.0,3,5892.589371971684,9.274095015076643,0
28,138761.10092520318,46.78958858567005,38.884386905597204,0,0,0,14.438184875218823,1,76082.88132767064,1.4238237811968908,1
41,31095.057600702192,39.638854109448154,77.42383128143187,1,0,0,24.034817381401723,2,14429.948639914843,22.14761320566112,1
40,50351.73067859661,23.146583200189124,41.56988440281564,0,1,0,14.119723793652053,0,9575.35590244466,4.858042836380268,0
56,18232.65540050593,41.548927810453975,22.56569812259989,1,0,0,37.526021382640465,3,6756.059393800782,0.0,1
64,27305.906240511053,10.717886962632459,44.741444571237125,1,0,0,8.717450930746239,5,3004.2553139461515,2.954195472690216,0
65,15000.0,23.281468595832038,35.96384908715234,0,0,0,20.053237928676648,3,3769.533221694698,11.139642895714285,0
36,31075.291689793063,68.72152968226487,42.42640445879688,0,0,0,14.631177389547185,3,24449.800253776873,17.36256720947331,1
41,28445.711133900528,25.547412483982278,39.121887137811754,0,1,0,1.7545303775936851,2,5987.717479980282,10.195171353838882,0
19,46136.50646422012,23.608625324016003,58.81643922088675,0,0,0,20.05785330022391,1,9047.662439049136,14.097144705970015,1
32,22051.20429052444,36.07059036479165,75.37388616660111,0,0,0,18.2630549089248,5,6944.915621200884,1.3946759163849247,1
59,38819.43416601936,22.172941043894863,17.716023781830952,1,0,0,13.732282162710195,4,9810.949773183303,10.281883569288704,0
69,27814.032972829846,33.1533995097184,90.49261216310698,0,0,0,24.557309051967827,3,8517.685135196254,13.224448002817518,1
26,27855.91162286916,31.158650051134355,41.49300871253009,0,0,0,3.2879129123415396,3,7216.241395797679,9.429001258124572,1
36,38726.90514203218,31.245413884920975,55.53617326104339,0,0,1,10.50072772522033,4,13548.123245063174,6.971843161319687,1
44,37512.08226706417,14.140857150844202,42.9043502272345,1,1,0,11.089653925747438,2,4651.629247173639,15.203330121454723,0
49,66765.33123021525,38.09656256602206,54.93353150574488,0,0,0,14.381693842354279,2,21628.839473778917,14.755724229585496,1
32,32974.360129980916,17.363821516591457,35.129681529542324,0,0,0,23.55333144482588,3,5376.313256314751,10.01104338833016,0
51,27449.184026947605,27.08319692074906,85.7525208102156,1,2,0,17.037261727158374,3,8097.835623954071,4.406106439664463,1
37,31424.843204466586,17.043390889761287,71.10163558860488,1,1,0,27.11006340155912,3,4649.116318584738,6.721871915746573,1
44,20501.81517907254,30.04507842312858,81.22304826311897,0,0,0,3.5875830008940213,1,6145.657392193832,2.4037793209293588,1
53,27229.90577017233,32.27947682775647,32.89225480606098,0,1,0,6.246685214382717,4,8275.519599744503,0.0,0
45,184411.8721194307,27.424169355325507,55.62962063743431,0,0,1,0.5492650767574734,3,40584.890908676694,11.812067133824968,0
38,17498.2646378528,20.092987378369052,58.61349859603008,0,0,0,23.007409393900453,4,3287.0826403304395,17.69115742148485,0
43,29058.750324013265,16.694733574213206,45.86666706661206,0,0,0,0.0,2,4823.044179612263,11.643669596028852,0
43,26635.736468814546,1.8126622278437483,38.74767410715291,0,0,0,4.428788175158326,4,425.77668995770665,2.1703293307053704,0
39,29799.97132380115,35.816513266628604,55.70300555795591,2,1,0,13.867833910340138,1,9506.64859471493,12.623657847408339,1
41,27861.70802535395,16.73778887064844,46.3012081183524,1,0,0,0.0,1,3925.898286479714,8.763317172217326,0
68,45405.661594394565,45.15847312529526,60.92708245053872,0,2,0,16.205688510687963,1,18765.249351240698,1.3073449708917266,1
53,15000.0,38.05553650694949,13.00003151126688,0,1,0,24.62812401508836,2,5996.750652177664,3.514693450155738,0
40,83261.13711261767,20.989694444348004,42.1716007446362,0,1,0,11.161634935378535,6,19055.9854494257,0.0,0
55,60238.45650471089,12.978744003725412,67.38444944085089,0,1,0,18.982761522446467,4,9187.402285384109,3.2035637186573496,0
39,15000.0,19.799651341623488,12.107353638286282,0,1,0,29.29766757452977,1,3392.1946836111238,2.2969142432283247,0
62,15000.0,59.14146627228993,28.824939158760728,0,0,0,18.12391435227948,1,7478.731930316669,11.939372997929901,1
50,16619.67117119207,40.82608071227642,10.475876167575345,0,0,0,24.452913193885383,3,7456.5963291501885,9.731099992258287,0
43,29907.567794793875,22.497910179403803,61.31909239620579,1,1,0,11.224612146972373,5,6832.639346137718,6.013766646585197,1
51,200000.0,12.922649725383744,53.242826875963935,0,1,0,11.657393064614151,4,26259.906016613633,12.259257009983202,0
21,56083.98464074789,29.772846642964456,21.761374895927084,1,0,0,18.240603937629544,2,15429.552791047638,1.3580275697239053,0
28,15000.0,22.931667680757194,76.53847179060654,0,0,0,18.534785478277364,1,3396.1003992522055,0.0,1
27,20916.123420895063,43.93756997359263,73.53035013982714,1,0,0,20.263283828789547,3,9988.521133424407,12.48223392564886,1
47,34801.99706292328,9.085323086619782,43.5612788641949,0,0,0,23.156047451459497,4,3494.0697455644085,0.0,0
70,44486.75767086445,30.23838787091215,17.977898803001423,0,0,0,23.69730869312709,3,13184.704057727638,6.3220321283275975,0
78,15000.0,58.65483010162521,64.72174909507801,0,2,0,27.868580520469344,3,9520.405323791825,0.0,1
54,32598.052216782147,24.501383331667718,69.73067334598237,1,0,0,29.57630093491624,5,8655.832597840033,5.884566577401195,1
52,20453.078538308626,8.20902979243129,54.71477778208421,0,0,0,13.099199140595788,1,1955.7672142007175,6.060663241964608,0
18,15017.825630893685,23.92680520801333,51.14413191329892,0,0,0,16.511755495066275,0,3485.9701963319844,6.3857722506339805,0
36,44697.663894107136,22.052299529437597,36.53282866690933,1,0,0,17.415396204416258,3,8818.154328943376,13.219219517456416,0
33,67447.29376592446,17.87350280757862,29.203204813718397,0,0,0,23.20235416039887,6,11318.811689767472,2.616925984730697,0
35,71170.45273345144,27.100663594199435,45.40418972405427,0,0,1,15.472665064315215,3,18680.57268074427,1.6836376305927825,0
42,57498.209139884464,30.74539560280634,69.58682477534168,0,0,0,8.414715050684304,2,15532.518876762479,12.438948385314944,1
37,24394.29014602537,45.1310657044551,54.94603877266145,0,0,0,18.27276869301636,1,9322.159522541902,16.431573355659587,1
18,64320.894396269374,34.559965720991784,76.94920919759652,0,0,0,32.91089436763163,4,25903.07868247148,15.871534233209914,1
56,46501.67211928481,39.463649078952976,32.354475428216794,0,0,0,4.855597873260827,0,16824.246450308703,13.058244381010825,1
28,40422.97160185754,36.388448547233395,77.2648585120498,1,0,0,15.144400760814806,5,17283.177445807767,4.095403400921095,1
48,22262.20112884853,9.943675583309789,55.74790100632385,1,1,0,19.565810301175922,4,2396.112253996513,12.590938661934686,0
76,24403.921074053895,28.57819664340643,49.82194704563445,0,1,1,7.887398549833218,2,6425.025181733455,7.374063517945787,1
31,38526.80642995412,35.75988990293285,63.73332817715266,1,0,0,25.426994396727963,0,12737.211909887883,13.568242053079404,1
18,200000.0,40.86549787698695,46.8546042263194,0,0,0,7.988144529353664,4,74877.05754491242,6.394226629370891,1
40,46211.9630521438,59.169329924164074,21.315112468457897,0,0,0,18.31360862645994,4,26742.35351004103,10.084107622045645,1
61,22271.19009490776,21.64394161114118,50.35442052835406,0,0,0,10.153498934636952,2,3960.8944777937054,14.82285036126246,0
74,18659.085115595986,20.907979637704354,51.98275212247885,0,0,0,19.448772000656373,5,3292.433501836894,16.096528258920593,0
26,24503.87898392371,30.876380173577783,40.86703807664333,0,0,0,13.654936714398346,1,6125.166189927362,1.4231226868007667,0
52,200000.0,19.72995167118193,70.92609581409273,0,1,0,10.672292124668758,4,32736.763165086886,22.322262516304214,0
38,26386.154036627442,13.251122840220583,46.3504678533248,1,1,0,23.414982465933434,1,3393.6914343437084,10.465331826034243,0
43,75018.98003894094,14.791607824753427,29.872312163011443,0,1,1,22.927477992092268,5,9101.981128939911,2.8505366874829043,0
80,26883.215281823574,20.945633196867096,51.943739481390885,0,1,0,12.108161302015096,2,5432.272618660097,8.729248544929426,0
22,44754.51591994677,6.201465108223571,63.09290022323051,1,0,0,29.505755169645873,2,3166.333032039833,10.519815289634645,0
48,68418.34156550936,59.967436248236396,42.01315393604931,0,0,0,16.005942957624622,2,39389.141777266304,0.8292952209238234,1
52,22982.256028593172,23.415911060045573,35.33696288525171,0,1,0,23.57220815892216,2,4808.630697718578,0.17560485628342715,0
61,21744.38139934237,23.242727173717313,23.662188798196915,0,1,0,9.480558075004264,4,4737.37108741771,0.8565823816391172,0
46,136912.28654430466,31.78898596625731,48.08438747928761,1,2,0,10.299046367664182,1,44382.85176589497,1.2511231977016113,1
49,79831.56973481941,5.130991560815578,35.7311903901083,0,0,0,9.33872463798986,0,3360.027054391666,1.0970965607256256,0
39,68359.63890450177,54.890362302874706,22.777283132530453,0,1,0,18.249283309072243,1,36839.823512027695,10.223109069381195,1
49,68174.17009608744,33.67030433642731,42.05640893271278,0,0,0,9.972656885369787,1,23619.27531456247,14.840161890159003,0
39,52452.34859702124,27.588205522720376,74.83637985211583,0,1,0,15.196428242432033,2,16311.1860818596,3.462342294270499,1
54,182448.03113346064,36.12712227158209,30.905071665388274,0,0,0,4.76818165035124,1,70043.45371362256,1.0564867280628487,0
39,37613.813472625254,27.37322232214646,39.25793116104866,1,0,0,15.161236196719441,4,9795.453050114964,10.101943906257905,0
50,57630.65406560084,28.951763732589807,51.85549870912581,1,1,0,20.097401899893743,2,18839.900821097996,11.525656551151528,0
44,15000.0,27.794033557785635,49.83671185291002,0,0,0,4.011901243828776,3,3508.9075524043865,0.0,0
61,18770.30635041891,7.458313925920941,29.88138449385468,0,1,0,30.39795990770603,3,1261.8705307965467,14.17990106093553,0
44,15000.0,23.23545912267151,76.45793712185674,0,0,3,10.86052546401383,1,3566.9895903549514,10.228057025076433,1
18,100634.54494443486,33.1822443402115,55.84607695091761,0,0,0,19.168972892967805,3,38839.17273431923,5.180061002493228,1
63,15000.0,43.71175792493874,75.35081672679922,1,0,0,0.0,0,6368.469609061482,10.630945190747084,1
31,26321.779196290427,44.656433023661194,17.078161002517405,1,0,0,16.865052114122385,2,13444.88893803428,11.660346625899486,1
35,15000.0,15.004888735435257,31.897618155717584,0,0,0,13.858853310254196,5,2034.4299611774866,0.0,0
36,18675.535487408706,25.41432138999885,60.80189619830445,0,1,0,24.264448249236324,1,4579.552031911471,0.4774333020702759,1
65,24519.912958184577,2.8121276583716965,44.027808280419514,0,2,0,17.79344288659648,4,674.6902193309278,18.098969924472275,0
18,109962.74164003383,37.03002171163121,63.69466837100284,0,1,0,13.065642684524667,2,42069.403500525244,5.270382022945521,1
80,49876.35647804802,45.525884983570585,31.558138532065037,0,1,2,24.806070241084377,4,25423.364832758405,13.150751790781836,1
60,18647.862016895266,1.7808148534312493,42.327151506345324,0,1,0,16.24704079430817,0,388.9115488748245,23.406581661079187,0
48,85201.21521354443,22.697727561810055,73.50078802056275,0,0,0,18.653670522045847,4,18756.51108791455,0.0,0
44,36837.28548031137,0.8677588287557011,75.6689017249543,0,2,0,14.066767335860591,0,313.19767237642526,0.0,0
49,37423.47599812878,47.748996770569036,55.67613002845119,1,0,1,16.912497658497987,4,15048.494703232162,1.801768827978135,1
52,15000.0,5.700752298723225,76.41863967214935,0,0,0,15.782606171058383,1,926.2050956808878,9.99206541522923,0
54,16448.49115485353,73.01900366460802,66.26199864877007,0,0,0,20.397747510137542,2,11618.296950449521,5.317558704402281,1
53,18768.255042906167,18.24702968795644,34.487174079848295,0,3,0,2.7589400981825527,5,3640.385414981969,10.334470049512205,0
46,37690.71356371589,38.08435646009674,60.36668055129706,1,0,0,18.59250747677522,4,14944.553480052733,15.098947003691277,1
42,38650.2522913642,8.130377434150688,63.58569202115941,0,1,0,9.658622793986897,2,2521.25725153236,0.0,0
42,124900.67879656993,23.851999958392618,45.65157407460834,1,2,0,18.056066833383213,0,24309.64746382431,2.213979786942688,0
42,49416.72132935806,19.2470771268377,67.01444156039807,0,0,0,0.0,2,10912.111413712575,13.179099716733742,1
62,15000.0,38.21049773732547,87.96083307100695,1,1,1,9.294784848596226,3,4960.407606798193,10.226216293284022,1
53,44806.72820604462,18.88492601993635,55.03582470613711,0,1,0,14.430146345397498,2,8378.46590912759,0.0,0
18,15000.0,25.279280048925383,50.74707062903849,2,1,0,12.323296309879844,2,3569.0907094444137,14.807664585440047,1
54,16767.927448206912,13.707198985236257,71.86372663792669,0,0,0,1.0046892160165655,3,2351.590454973288,4.85112633656795,1
47,18963.368482707396,27.403149118358133,27.424412375426826,0,1,0,15.457379348118918,1,4801.977268305306,11.289390467012236,0
44,21361.15449895732,12.612647514203113,69.39610243183328,0,0,0,11.513675322165424,4,2603.9416246063884,15.583124143173771,0
39,15000.0,12.948298449999307,53.57081289832239,0,0,0,8.423800387777,4,1686.3470508669714,1.921688947824677,0
61,42735.51569326719,68.05294136422465,56.60335062616368,1,0,0,20.26408493665417,2,29049.528038081033,3.649440529132428,1
59,15000.0,22.094405041179527,30.233620655787753,0,0,0,0.0,1,3802.113849093608,19.64255546164477,0
33,48307.11251312231,31.724259362815214,26.912745077733963,0,0,0,8.836321379501987,3,18105.91071733086,0.0,0
51,200000.0,8.790507086349884,83.798844488094,0,1,0,24.754593036535006,1,15510.031887190344,5.270857202063723,0
30,15000.0,14.917102064538396,33.803502179378036,1,0,0,7.108794354188256,1,1923.8921909274504,3.5202905769981,0
24,28922.981234651805,37.47753838756356,68.67665922795402,0,2,0,8.739594537723313,2,9453.185665484005,4.435674179682508,1
35,15000.0,13.425830034510133,40.19258752460599,0,0,0,21.84937115382621,2,1948.2645100322227,10.000285494894868,0
57,28545.419535385874,15.503665500429168,51.271349558510714,0,1,0,14.898100655859908,1,3701.6704578926406,7.338209687458167,0
59,60728.8238664489,28.434787057788025,28.947138915365123,0,3,0,17.22809779590652,1,19474.756484019443,12.995379940173148,0
52,64635.00299698061,19.96815558518753,55.20396858653721,1,0,0,17.272473703214505,4,11677.62477437358,3.8785946036233216,0
55,38634.115417742185,21.254610127764266,54.827678964541384,0,1,0,24.427829231055767,4,7981.462824302278,6.129566318071674,0
52,73969.69341164846,72.92605223425528,76.40068550386383,1,0,0,16.022020026147086,4,48086.69261246072,10.618291771177454,1
35,200000.0,19.09208106548607,41.5579852740514,0,0,0,18.139505368182242,2,33435.548451913644,22.69986821765333,0
51,142891.91009299317,33.141971096580775,43.72369261476049,0,0,0,23.47590201361627,3,38370.76506180403,19.838172157170902,1
57,23908.354953429796,54.54464929062313,86.81084295877089,0,0,0,26.057461106516044,2,12717.916970250337,6.1339447998735075,1
56,15000.0,27.02450109871823,39.284560486417654,0,0,0,17.97337970799305,2,4656.104013397361,15.11643905739826,1
62,26241.013505012656,9.072982349617204,86.74045003742154,0,0,0,5.9694459969780045,5,2128.5630536109934,10.703820097099033,0
55,17024.585556759677,29.705052455111364,45.64779066097934,0,2,0,27.510352425834384,5,4393.925806264155,5.6622853520628675,1
50,52108.222578455694,6.4625085437041445,77.47803523183396,0,1,0,9.63087331302114,2,3271.353148866703,9.560199008102751,0
61,15000.0,0.8699504116476005,35.74160763053054,1,0,0,24.767676182957352,3,151.59962354105505,8.276880657632221,0
44,34260.2837441948,31.158810781281616,18.88711030752178,0,1,0,8.831875932379699,2,10052.86009053592,3.6464187809023496,0
31,70998.30224029618,14.367701844094233,17.940695660826307,1,1,0,31.90547620036392,4,9763.808851236565,2.0622592458939835,0
42,33504.77690230551,54.09846804280035,40.15986050169295,1,0,0,18.958823618541487,4,20942.03523485603,19.155382935302395,1
33,17033.698775123357,67.41133330682428,61.563753750215625,0,0,0,25.211835710363346,4,11272.966226923374,8.142216507342935,1
34,92953.1838633456,65.3958705364443,22.957411131906458,0,0,0,12.026214229281264,2,63653.92387811996,5.0064445728148534,1
42,15000.0,35.717934406447874,35.89052242579692,0,0,0,15.790813276903648,3,4816.923011361305,16.8771443234227,1
33,27938.584106166232,48.20588244822885,23.04746060200734,0,0,0,23.202286489467024,2,13460.393548520975,0.7195811499708276,1
40,35125.12556011773,8.581665697918684,85.79084140695359,0,0,0,28.437031439002155,3,3175.0302013033547,2.157433174509908,0
18,36780.64102807409,8.856937429229065,72.56719920723128,1,0,0,12.109322704503093,4,3135.0018978137964,6.304232566469992,0
48,41956.84398619508,28.816771681438386,24.656186802390927,0,0,0,17.036292058218116,3,14022.310894534336,0.19815876042980385,0
45,59180.76519603803,18.679816679253086,22.212722993361634,0,0,0,7.46833708489721,4,11523.919995376496,15.122497642283193,0
32,35301.26396886286,31.255848733314362,35.00022068277148,0,0,0,22.533816554127853,4,12826.1718928756,6.9718225486948135,0
54,27053.005151700127,29.776537670537927,59.65701497300445,0,1,0,16.692156647384557,1,7133.7706461226435,8.113164063019745,1
59,26210.84470830662,55.819391161371534,68.57310644700954,0,0,0,16.09394062583691,3,11839.171685750887,18.043925705087698,1
20,22265.359373660143,29.507543929283685,54.933723127074266,0,1,0,0.17549747837251317,2,6046.620795304574,4.651948403824831,1
33,68188.73535635894,6.4242331629007765,30.7237176493961,1,0,0,20.465964971039895,3,5113.241521716144,17.023222214996313,0
33,21650.356859634565,41.26733357660274,44.333950192409674,1,0,0,9.547166539528877,3,10066.49251018987,2.8356169074571405,1
30,71497.43738042579,12.484767473983732,24.56663746894904,0,0,0,5.785104507901069,4,9274.638302620966,0.0,0
57,36871.687747381475,42.04480425434009,53.509597881816454,0,0,1,14.369066625716366,1,16485.753880452303,6.0219195368376095,1
42,23932.58394804798,35.31982784163333,53.747884178486025,0,0,0,19.104801311519303,5,9834.759461802678,15.523654770782679,1
41,59559.18318769187,43.811974742606665,56.88949885411559,0,0,0,10.186904852876726,1,29627.81113925258,17.84587212671221,1
18,20293.113280804562,38.732534444820864,23.204451362070756,0,1,0,14.638359554333816,5,8795.235306632476,5.959867429590269,0
54,60508.99027600966,55.69524543606899,16.74449590853907,0,1,0,7.962363669990869,1,27444.91495972821,8.11201406086726,1
26,43052.72890103719,6.733532717255769,31.60774014970248,0,1,0,17.26998292623487,3,2930.0080303978057,16.676828786666924,0
45,22537.59874184691,15.088361693843888,59.228253422747315,0,0,0,13.723432524944373,4,3350.662973517219,10.871674712700818,0
49,55431.752161888595,46.547790032366514,42.08717338548933,0,0,1,9.988383676171075,3,30795.503374872587,6.074369201250672,1
65,56233.71575981807,12.912892319046124,23.421548022009706,0,1,1,10.979504896066135,3,7264.005013741219,5.661455370295027,0
25,91675.98016761102,11.23983100220779,75.40832616215715,0,1,0,30.58013605587977,4,8934.57898510578,7.113087414146913,0
18,78662.16820953113,34.917504917168,57.386577253131044,0,0,0,10.568395690354434,5,23059.506245447807,12.60805833212601,1
47,53799.487311638724,31.565183659908158,31.640110241173204,0,0,0,23.366177462799236,5,14373.364837597053,19.588547946410266,0
72,15000.0,46.295316956404456,65.59624818287199,0,0,0,25.8876642480043,0,7946.644337045231,4.576429068243166,1
63,200000.0,12.246308143830683,42.388418106944556,2,1,0,20.756269217494875,3,23418.264445006578,8.271495273006158,0
48,15000.0,44.63186326963525,69.74946921782094,0,0,0,17.266045950002034,2,6859.816046967403,6.578490040875243,1
37,77606.81615989044,42.64501787225502,41.515593035649,0,1,0,8.05118146857571,2,38507.05146472111,4.767518572353557,1
57,51278.510948594616,20.905479260136968,54.6914171142457,0,1,1,11.362586910889956,0,12745.36571216759,8.193829621632482,0
30,15000.0,12.410624862324374,64.76171935695447,0,2,0,19.038146253566893,2,2155.7519927847534,1.42549227241512,0
52,32878.00752339947,56.62994875750398,41.478775885151386,0,0,0,0.5029322607193265,2,19052.52446778671,12.891278881831933,1
52,34098.1254972077,16.448899297744248,62.821029127560145,1,0,0,20.913168952337156,0,4837.557881309978,6.92933424297464,0
60,103204.33868306191,28.305605896728096,68.23969341406071,0,0,0,23.768332661635753,4,26041.31110532768,3.1286924324407597,1
80,20524.021913773344,10.487718257284232,49.65664203972916,1,0,0,23.14283125617698,2,2496.568397440564,3.700904545136617,0
50,29449.847030641384,26.0034222491986,35.076170708990304,0,3,0,16.397370423787734,5,8212.27152618398,16.205337512798273,0
37,15000.0,27.884301679802785,72.21008591274165,0,0,0,9.445378592892112,2,3557.9736837604783,14.516901133006447,1
44,145482.37649310214,17.727434162048255,54.83713567993491,1,0,1,19.970846002448212,5,25616.710444338372,0.0,0
18,15423.157698827079,32.42192078424723,58.78911357516995,0,1,0,7.7657554689204185,1,4400.956527661164,14.356193919545472,1
34,47170.722419413745,21.967294847277287,12.635501029937519,0,1,0,22.080043627413406,6,8666.577185350441,4.3725761927745515,0
38,33485.69917002608,31.254535331673328,38.845553092009084,0,1,0,16.54671526301345,2,11080.134710507104,2.1490696749694296,0
37,33577.088603942255,57.95694650793749,31.808587207429532,0,1,1,10.079878568530773,3,20660.63050011361,20.398972025169016,1
47,69417.1745580459,9.535145557235003,49.22949222948517,0,0,0,25.67758680607254,5,5610.866612752332,11.028449463867188,0
32,138276.4150278638,26.58643859667327,57.054432812460135,0,2,0,20.16751109063294,2,39290.3841353585,4.90356743175172,1
61,44408.88921620294,17.128011131140244,53.24598448716061,0,1,0,19.548682534714995,2,7754.605346023842,13.626853642422752,0
45,61332.33153397464,37.144490782174316,48.08584647079039,1,2,0,18.38641557150531,4,23449.416409325673,15.16833796093341,1
44,47245.52546960317,19.789491452429324,72.75978229266667,1,0,0,14.725791754921595,5,8717.65341395934,16.34283732894282,1
40,81963.15853630441,11.178262396297905,45.23748324036948,0,0,0,15.494116348266195,5,8973.957062105825,9.518806945678094,0
47,25076.01013113433,10.860371330644004,19.713893568952347,1,1,0,16.684823279190294,2,2260.551383101302,10.5184787274777,0
57,85846.18638797093,16.75024390967922,57.60461817030892,0,2,1,4.36277309613568,7,16784.151172218455,14.677947509956185,0
31,88291.56827584925,19.497733261484594,38.1221050482211,1,0,0,11.850480676921196,2,14004.091280685234,5.836847580911199,0
35,86338.38872386937,22.42066397146153,60.72265725100136,0,2,1,14.056538841098853,2,19214.01655301245,17.002434276145678,1
40,21415.745599361417,11.390327412932477,65.5201959748904,0,0,0,10.600230022223704,4,2534.1981969096455,9.545736101742122,0
24,31739.901559490027,29.543867455314754,86.18742082591604,0,1,1,20.050616200440786,3,8237.637346002264,14.695704652716042,1
32,43983.66487043694,53.544000110332846,64.27775679701698,1,2,0,27.094434655985282,3,28168.495878597867,4.677745966888848,1
37,15000.0,41.53224190800556,27.957417222222908,0,0,0,12.818433040644923,1,5105.552502421572,6.305284718721396,1
58,130084.06398215012,45.40810265282817,26.650108678422978,0,1,0,17.61240037688354,4,48625.15713598843,17.9415130028596,1
48,35960.585599440914,78.49194110053163,37.319323760394724,0,0,0,15.445490145576159,2,25274.135317350763,1.3109442950057648,1
47,45576.26292521795,47.64370266000594,29.83463591694046,0,1,0,17.50116574195946,2,24161.95138968324,12.772479885481053,1
57,22888.650337159157,45.4850273390691,69.27802707763858,0,1,0,17.51181128737581,4,11858.787716576675,0.0,1
